stretch.v || Body_movement
break.v || Experience_bodily_harm
rumpus room.n || Building_subparts
incorrect.a || Correctness
preliminary.a || Preliminaries
path.n || Roadways
blouse.n || Clothing
strip.v || Emptying
interior.a || Part_inner_outer
fuck up.v || Bungling
defile.n || Natural_features
cheering.a || Stimulus_focus
northernmost.a || Part_orientational
amusement.n || Emotion_directed
camper.n || Residence
offend.v || Cause_emotion
spoonful.n || Measure_volume
repentant.a || Contrition
burn.v || Emotion_heat
recurrent.a || Frequency
cite.v || Judgment_communication
stable.v || Placing
close.v || Body_movement
apparel.n || Clothing
boo.v || Judgment
vexing.a || Stimulus_focus
chubby.a || Body_description_holistic
fall.n || Change_position_on_a_scale
appear.v || Appearance
earth-shattering.a || Stimulus_focus
wake_up.v || Cause_to_wake
amusing.a || Stimulus_focus
chatter.v || Impact
decamp.v || Departing
escape.v || Escaping
exhausted.a || Biological_urge
rifle.n || Weapon
comfort.v || Experiencer_obj
associate.n || Collaboration
twinkle.v || Light_movement
lighthouse.n || Buildings
squawk.v || Communication_noise
catapult.v || Cause_motion
insipid.a || Chemical-sense_description
pave.v || Adorning
welly.n || Clothing
sprint.v || Self_motion
disciplinary.a || Rewards_and_punishments
unforeseeable.a || Expectation
say.v || Text_creation
barbaric.a || Social_interaction_evaluation
damn.v || Judgment_communication
stare.n || Perception_active
smirk.v || Statement
sigh.n || Breathing
pasted.a || Being_attached
dissimilarity.n || Similarity
pasta.n || Food
front.v || Front_for
enraging.a || Stimulus_focus
marinate.v || Soaking
sidestep.v || Dodging
glow.n || Location_of_light
seamount.n || Natural_features
pilfer.v || Theft
smirk.n || Facial_expression
plop.v || Make_noise
dine.v || Ingestion
breath.n || Breathing
moll.n || Personal_relationship
dominate.v || Dominate_competitor
decrease.v || Change_position_on_a_scale
angle.v || Motion_directional
at present.adv || Temporal_collocation
argument.n || Reasoning
shoot.v || Shoot_projectiles
breathe.v || Breathing
early.a || Relative_time
paint.v || Filling
blood-curdling.a || Stimulus_focus
lavatory.n || Building_subparts
phoney.a || Artificiality
talk.v || Talking_into
lose.v || Finish_game
glued.a || Being_attached
petrify.v || Experiencer_obj
blonde.n || Body_description_part
coffin.n || Containers
unfriendly.a || Social_interaction_evaluation
try.v || Try_defendant
week.n || Calendric_unit
trial.n || Trial
rattle.v || Communication_noise
turn.v || Cause_change
annoyed.a || Annoyance
prevent.v || Preventing
fin.n || Observable_body_parts
risk.v || Daring
twist.v || Experience_bodily_harm
assure.v || Telling
skip.v || Self_motion
pull-out.n || Withdraw_from_participation
twitter.v || Make_noise
flock.n || Aggregate
deportment.n || Conduct
trot.v || Self_motion
penitence.n || Contrition
brother.n || Kinship
flannels.n || Clothing
entrance.n || Arriving
nip.v || Manipulation
intelligent.a || Mental_property
explicit.a || Candidness
alienating.a || Stimulus_focus
basil.n || Food
definite_possession.n || Possession
convention.n || Custom
type out.v || Text_creation
cool.a || Popularity
fragment.v || Cause_to_fragment
player.n || Performers
sell.v || Commerce_sell
tress.n || Hair_configuration
thaw.v || Cause_change_of_phase
gurgle.v || Make_noise
discuss.v || Topic
warm.a || Temperature
armlet.n || Accoutrements
sexual assault.n || Offenses
get.v || Becoming
surname.n || Being_named
consent.v || Commitment
yodel.n || Sounds
centimeter.n || Measure_linear_extent
reflection.n || Cogitation
groan.v || Communication_noise
assay.v || Scrutiny
lane.n || Roadways
person.n || People
careless.a || Mental_property
treat.v || Processing_materials
indication.n || Sign
worry.v || Emotion_active
embittering.a || Stimulus_focus
assertion.n || Statement
extradition.n || Extradition
estimate.v || Estimating
disheartening.a || Stimulus_focus
incomparable.a || Beyond_compare
sadness.n || Emotion_directed
bunch.n || Aggregate
chairperson.n || Leadership
note.v || Statement
sacristy.n || Building_subparts
howl.v || Motion_noise
pacify.v || Experiencer_obj
disappoint.v || Experiencer_obj
label.v || Labeling
addiction.n || Addiction
adept.a || Expertise
confide.v || Telling
rehearse.v || Practice
boxful.n || Measure_volume
fly.v || Motion
falls.n || Natural_features
see.v || Grasp
tie.v || Inhibit_movement
basin.n || Containers
bushed.a || Biological_urge
block.v || Eclipse
collocate.n || Word_relations
hold off.v || Holding_off_on
gumboot.n || Clothing
process.n || Process
geezer.n || People_by_age
hail.v || Precipitation
triple.v || Change_position_on_a_scale
query.n || Questioning
lodge.v || Temporary_stay
vice-captain.n || Leadership
silks.n || Clothing
native.a || Indigenous_origin
toothsome.a || Chemical-sense_description
prove.v || Evidence
confidential.a || Secrecy_status
mass.n || Quantity
middle name.n || Being_named
key.a || Importance
bewilderment.n || Emotion_directed
humiliate.v || Experiencer_obj
dozens.n || Quantity
dismissal.n || Firing
mayor.n || Leadership
threaten.v || Commitment
underground.a || Locative_relation
connect.v || Attaching
obituary.n || Text
squat.a || Body_description_holistic
delighted.a || Emotion_directed
fragrance.n || Sensation
staple.n || Connectors
wiggle.v || Body_movement
splatter.v || Cause_fluidic_motion
stormy.a || Weather
chat.v || Chatting
schoolmaster.n || Education_teaching
flee.v || Evading
shriek.v || Communication_noise
realize.v || Coming_to_believe
theatre.n || Buildings
bungalow.n || Buildings
fascinating.a || Stimulus_focus
inaccurate.a || Accuracy
pantry.n || Building_subparts
jacket.n || Clothing
unfair.a || Fairness_evaluation
picnic.n || Social_event
west.n || Part_orientational
quit.v || Quitting
slouched.a || Posture
speak.v || Chatting
feign.v || Feigning
discourteous.a || Social_interaction_evaluation
damnation.n || Judgment
arsonist.n || Arson
rush.v || Self_motion
plod.v || Self_motion
impartial.a || Partiality
at large.a || Detaining
approbation.n || Judgment
ululate.v || Make_noise
circumcise.v || Rite
straightforward.a || Candidness
confession.n || Rite
depend.v || Reliance
reheat.v || Cause_temperature_change
manicure.v || Grooming
find.v || Becoming_aware
saute.v || Apply_heat
terminal.n || Buildings
wash.v || Removing
forefinger.n || Observable_body_parts
history.n || Fields
evasion.n || Evading
bankrupt.a || Wealthiness
package.v || Placing
hurt.v || Experience_bodily_harm
unclassified.a || Secrecy_status
carton.n || Containers
spectacles.n || Accoutrements
sandspit.n || Natural_features
double-check.v || Inspecting
sad.a || Emotion_directed
kudos.n || Judgment_communication
scold.v || Judgment_direct_address
belief.n || Opinion
sandbank.n || Natural_features
quiet.a || Volubility
clear.v || Verdict
six-shooter.n || Weapon
convinced.a || Certainty
clap.v || Body_movement
exhaustion.n || Biological_urge
gurgle.n || Sounds
misnomer.n || Being_named
erect.v || Building
unreasonable.a || Mental_property
sensitivity.n || Health_response
electric.a || Electricity
boatload.n || Measure_volume
third-rate.a || Desirability
fireplace.n || Architectural_part
warm.a || Social_interaction_evaluation
nostril.n || Observable_body_parts
stole.n || Clothing
resident.n || Residence
baffle.v || Experiencer_obj
military.n || Military
runway.n || Roadways
contradict.v || Evidence
gift.v || Giving
participate.v || Participation
toss.v || Body_movement
confront.v || Confronting_problem
smart.a || Mental_property
sentence.v || Sentencing
sympathetic.a || Emotion_directed
write.v || Statement
fair.n || Social_event
brilliance.n || Mental_property
intermix.v || Cause_to_amalgamate
twitter.n || Sounds
teem.v || Mass_motion
room.v || Residence
dispute.n || Quarreling
polemic.n || Reasoning
rush.v || Fluidic_motion
pseudo.a || Artificiality
construction.n || Building
tract.n || Text
emphasis.n || Place_weight_on
grass.n || Intoxicants
bottle.v || Placing
narrow.a || Clarity_of_resolution
catastrophic.a || Catastrophe
bare-breasted.a || Wearing
phone.v || Contacting
stumble.v || Self_motion
difference.n || Non-commutative_statement
in.prep || Medium
fracas.n || Fighting_activity
goggles.n || Accoutrements
affirmation.n || Statement
violate.v || Compliance
crucible.n || Containers
feast.n || Social_event
bottom.n || Part_orientational
bi-annual.a || Frequency
scrumptious.a || Chemical-sense_description
call.v || Contacting
curious.a || Typicality
stoop.v || Posture
divide.v || Separating
keg.n || Containers
putter.v || Motion_noise
hold.v || Detaining
outside.a || Part_inner_outer
death.n || Death
convey.v || Bringing
locker.n || Containers
comb.v || Scouring
ill-advised.a || Mental_property
talon.n || Observable_body_parts
name.n || Being_named
defrost.v || Change_of_phase
cash.n || Money
dressed.a || Wearing
taste.v || Perception_active
guzzle.v || Ingestion
impossible.a || Difficulty
without peer.prep || Beyond_compare
engagement.n || Personal_relationship
spill.v || Fluidic_motion
sliver.n || Part_piece
listen.v || Seeking
lose.v || Change_of_quantity_of_possession
arrest.n || Arrest
starve.v || Prevent_from_having
crouch.v || Posture
fatality.n || Killing
proclivity.n || Inclination
swarm.v || Mass_motion
reprobate.a || Morality_evaluation
film-maker.n || Behind_the_scenes
entity.n || Entity
prohibit.v || Prohibiting
drip.v || Fluidic_motion
sinful.a || Morality_evaluation
needy.a || Wealthiness
envelope.n || Containers
revulsion.n || Emotion_directed
defection.n || Quitting_a_place
tiresome.a || Stimulus_focus
convalesce.v || Recovery
meet.v || Assemble
last name.n || Being_named
slosh.v || Self_motion
nightwear.n || Clothing
fuck-up_((event)).n || Bungling
sociable.a || Social_interaction_evaluation
camouflage.v || Hiding_objects
claim.n || Statement
face.n || Facial_expression
resurrection.n || Resurrection
emanate.v || Emanating
run.v || Cause_impact
charter.v || Renting
noise.n || Sensation
acclaim.v || Judgment_communication
embezzler.n || Theft
demand.v || Have_as_requirement
juice.n || Substance
matricide.n || Killing
pilferer.n || Theft
delight.n || Emotion_directed
brushed.a || Abounding_with
confront.v || Hostile_encounter
expel.v || Exclude_member
tolerable.a || Desirability
stay.v || Temporary_stay
curious.a || Mental_property
search.n || Scrutiny
rent.v || Renting_out
paddle.v || Operate_vehicle
undress.n || Wearing
questioning.n || Questioning
dope.n || Intoxicants
thunder.v || Make_noise
day.n || Calendric_unit
proceed.v || Self_motion
crafty.a || Mental_property
outhouse.n || Buildings
learn.v || Becoming_aware
emigre.n || Quitting_a_place
sonnet.n || Text
gasp.v || Make_noise
thoroughfare.n || Roadways
decorate.v || Adorning
enforce.v || Enforcing
relaxed.a || Emotion_directed
great-grandson.n || Kinship
shoplifting.n || Theft
look.v || Perception_active
squeeze.v || Manipulation
gnash.v || Body_movement
evasive.a || Candidness
grunt.v || Communication_noise
covered.a || Eclipse
tinkle.v || Make_noise
bash.n || Social_event
quiet.a || Prominence
rain.v || Precipitation
evacuation.n || Removing
order.v || Arranging
morning.n || Calendric_unit
exciting.a || Stimulus_focus
read.v || Reading
collar.n || Clothing_parts
concoct.v || Cooking_creation
decay.v || Rotting
moor.v || Attaching
depraved.a || Morality_evaluation
secure.a || Being_at_risk
gesticulate.v || Gesture
waggle.v || Body_movement
part.n || Part_whole
evade.v || Elusive_goal
stick.v || Placing
contravene.v || Compliance
tin.n || Containers
trilby.n || Accoutrements
thump.v || Make_noise
cliff.n || Natural_features
up.prep || Locative_relation
climb.v || Self_motion
buskin.n || Clothing
babble.n || Communication_noise
intriguing.a || Stimulus_focus
astounding.a || Desirability
abduction.n || Kidnapping
cohort.n || Aggregate
channel.n || Natural_features
fillet.v || Cutting
companion.n || Personal_relationship
laconic.a || Volubility
massage.v || Manipulation
sincere.a || Candidness
improvise.v || Coming_up_with
recover.v || Recovery
manufacturer.n || Manufacturing
membership_(status).n || Membership
jab.v || Cause_harm
undergarment.n || Clothing
boredom.n || Emotion_directed
belated.a || Relative_time
condone.v || Forgiveness
befall.v || Catastrophe
infrequent.a || Frequency
brand.n || Type
liberal.a || Strictness
carnage.n || Killing
pity.v || Others_situation_as_stimulus
time.n || Temporal_pattern
occlude.v || Eclipse
murder.n || Offenses
sledge.v || Operate_vehicle
so-so.a || Expertise
reckon.v || Awareness
tired.a || Biological_urge
sew.v || Attaching
necktie.n || Clothing
clash.v || Make_noise
describe.v || Communicate_categorization
plash.n || Sounds
saunter.v || Self_motion
eject.v || Removing
approach.n || Arriving
trickle.n || Quantity
monthly.a || Frequency
whistle.n || Sounds
total.v || Adding_up
answer.v || Communication_response
gadget.n || Gizmo
bop.v || Self_motion
memorization.n || Memorization
beyond.prep || Locative_relation
catastrophe.n || Catastrophe
tape.v || Attaching
salient.a || Prominence
depression.n || Natural_features
thump.n || Sounds
tongue.n || Observable_body_parts
obey.v || Compliance
yearly.a || Frequency
remedy.n || Cure
considerate.a || Social_interaction_evaluation
elect.v || Change_of_leadership
line.n || Roadways
teenager.n || People_by_age
snake.v || Path_shape
archive.v || Placing
bottom.a || Part_orientational
summit.n || Relational_natural_features
commander.n || Leadership
superb.a || Expertise
flesh.n || Observable_body_parts
alb.n || Clothing
oppose.v || Taking_sides
snout.n || Observable_body_parts
trio.n || Aggregate
slam.v || Cause_impact
palazzo.n || Buildings
hit.v || Cause_impact
stable.n || Buildings
work.v || Working_on
operate.v || Using
canteen.n || Containers
conversation.n || Chatting
untie.v || Attaching
end.v || Process_end
perimeter.n || Part_inner_outer
bake.v || Absorb_heat
another.a || Increment
imagine.v || Awareness
saddened.a || Emotion_directed
middle_of_nowhere.n || Isolated_places
refrain.v || Forgoing
observe.v || Compliance
tentacle.n || Observable_body_parts
temple.n || Observable_body_parts
jab.v || Cause_impact
succeed.v || Take_place_of
bareheaded.a || Wearing
screech.v || Motion_noise
gunman.n || Bearing_arms
huff.v || Breathing
class.n || Type
beefy.a || Body_description_holistic
excellent.a || Desirability
separate.v || Becoming_separated
wall.n || Architectural_part
shadowy.a || Secrecy_status
located.a || Being_located
remain.v || State_continue
expect.v || Opinion
glue.v || Building
electrifying.a || Stimulus_focus
indulgent.a || Strictness
plant.n || Locale_by_use
bulletin.n || Text
light-fingered.a || Theft
officer.n || Leadership
allow.v || Make_possible_to_do
cartridge.n || Containers
wait.v || Waiting
meter.n || Measure_linear_extent
bake.v || Cooking_creation
mere.a || Ranked_expectation
elated.a || Emotion_directed
riled.a || Emotion_directed
forebear.n || Kinship
poach.v || Apply_heat
hump.v || Bringing
general.n || Leadership
crunch.v || Impact
faint.v || Fall_asleep
varnish.v || Filling
time.n || Event_instance
butchery.n || Killing
sizzle.v || Make_noise
petrified.a || Emotion_directed
big mouth.n || Volubility
snow.v || Precipitation
reprove.v || Judgment_direct_address
look.v || Scrutiny
inane.a || Mental_property
blemish.n || Body_mark
stout.a || Body_description_holistic
eulogy.n || Text
tundra.n || Biological_area
retaliate.v || Revenge
upstanding.a || Morality_evaluation
daughter.n || Kinship
dislike.v || Experiencer_focus
troop.v || Mass_motion
interrogation.n || Questioning
upset.a || Emotion_directed
bull-headed.a || Mental_property
putrefy.v || Rotting
coat.v || Filling
disprove.v || Reasoning
stream.n || Quantity
interpretation.n || Categorization
shrill.v || Communication_noise
trousers.n || Clothing
gesture.v || Gesture
buzz.v || Lively_place
ribbon.n || Accoutrements
appalling.a || Desirability
scrunch.v || Reshaping
mead.n || Biological_area
wreathe.v || Adorning
separate.v || Differentiation
degenerate.a || Morality_evaluation
leap.v || Self_motion
decrease.n || Change_position_on_a_scale
separation.n || Forming_relationships
head.v || Self_motion
perturb.v || Experiencer_obj
tabernacle.n || Buildings
fight.v || Quarreling
discomfiture.n || Emotion_directed
unlikely.a || Likelihood
vaporize.v || Destroying
whir.v || Motion_noise
spray.v || Filling
kinsman.n || Kinship
outline.v || Summarizing
gift.n || Giving
hurry.v || Self_motion
felonious.a || Severity_of_offense
flatten.v || Reshaping
blue.a || Color
forgo.v || Avoiding
festooned.a || Abounding_with
corpulent.a || Body_description_holistic
shimmer.v || Location_of_light
pack.v || Placing
return.v || Arriving
pass.v || Traversing
denigrate.v || Judgment_communication
swerve.v || Motion
bottle.n || Containers
betide.v || Catastrophe
gain.v || Change_position_on_a_scale
withdraw.v || Removing
curl.n || Hair_configuration
trip.v || Self_motion
cowl.n || Clothing
shower.v || Filling
nurse.v || Ingestion
rinse.v || Removing
win.v || Getting
multiplicity.n || Aggregate
slide.v || Change_position_on_a_scale
cloak.v || Adorning
though.scon || Concessive
remind.v || Evoking
demolish.v || Destroying
sting.v || Perception_body
ingredient.n || Ingredients
scream.v || Make_noise
sell short.v || Long_or_short_selling
institution.n || Institutions
dotted.a || Abounding_with
tickle.v || Perception_body
pleased.a || Emotion_directed
film.v || Adorning
foyer.n || Building_subparts
pogrom.n || Killing
inhalation.n || Breathing
ship.v || Sending
bring together.v || Gathering_up
history.n || Text
bewildering.a || Stimulus_focus
cuff.v || Cause_harm
resemble.v || Similarity
hooded.a || Wearing
notify.v || Telling
connect.v || Relating_concepts
pickle.v || Preserving
state.v || Statement
relate.v || Statement
enroll.v || Becoming_a_member
talkative.a || Volubility
come_clean.v || Reveal_secret
cay.n || Natural_features
ineptitude.n || Expertise
bomb.v || Attack
commencement.n || Process_start
obligatory.a || Being_obligatory
press.v || Attempt_suasion
sow.v || Planting
shard.n || Part_piece
have.v || Possession
according to.prep || Attributed_information
arrangement.n || Arranging
kick off.v || Undressing
slice.n || Part_piece
prevent.v || Thwarting
inch.n || Measure_linear_extent
frisk.v || Inspecting
chatter.v || Communication_manner
smack.v || Cause_harm
eve.n || Calendric_unit
venture.v || Daring
second.n || Measure_duration
hijacking.n || Piracy
disparage.v || Judgment_communication
skim.v || Self_motion
earlobe.n || Observable_body_parts
grandmother.n || Kinship
smear.v || Placing
basilica.n || Buildings
player.n || Gizmo
bolt.n || Connectors
insult.v || Cause_emotion
sweaty.a || Being_wet
exemplum.n || Text
disapproval.n || Judgment
piracy.n || Piracy
skirt.v || Traversing
reprehensible.a || Judgment
mimic.v || Imitating
sit down.v || Change_posture
christen.v || Name_conferral
sense.v || Perception_experience
pout.n || Facial_expression
bright.a || Location_of_light
proposal.n || Statement
incapacitate.v || Render_nonfunctional
kneel up.v || Change_posture
incumbent.a || Being_obligatory
slip.v || Undressing
foremost.a || First_rank
jet.v || Bringing
nickname.v || Name_conferral
buckle.v || Closure
search.v || Scrutiny
hand.v || Giving
disdain.n || Judgment
repertoire.n || Aggregate
forge.v || Forging
understanding.n || Awareness
ransack.v || Scouring
thud.v || Impact
fantastic.a || Expertise
thunder.v || Communication_noise
arson.n || Offenses
chance.n || Likelihood
clang.v || Cause_to_make_noise
yelp.n || Sounds
full.a || Abounding_with
handcuffed.a || Being_attached
late.a || Relative_time
weapon.n || Weapon
evidence.v || Evidence
flaxen.a || Hair_configuration
stupefaction.n || Emotion_directed
today.n || Calendric_unit
meeting.n || Discussion
divert.v || Redirecting
appeal.n || Appeal
flood.v || Mass_motion
enlarge.v || Cause_expansion
trundle.v || Self_motion
braid.n || Clothing_parts
decade.n || Calendric_unit
gum.v || Attaching
alleviate.v || Cure
tweak.v || Adjusting
escape.n || Departing
aggrieve.v || Experiencer_obj
restart.v || Activity_resume
cluster.n || Aggregate
ketchup.n || Food
eastern.a || Part_orientational
sandbar.n || Natural_features
hold-up.n || Robbery
yield.v || Surrendering_possession
production.n || Manufacturing
social.n || Social_event
roadway.n || Roadways
habit.n || Addiction
dust.v || Placing
accurate.a || Accuracy
bedecked.a || Abounding_with
chastisement.n || Judgment_direct_address
whip.v || Cause_harm
director.n || Leadership
sequence.n || Sequence
ilk.n || Type
learn.v || Coming_to_believe
wording.n || Encoding
patter.n || Sounds
willing.a || Willingness
knot.v || Rope_manipulation
chuckle.v || Make_noise
cough.n || Sounds
withy.n || Connectors
forehead.n || Observable_body_parts
fidget.v || Body_movement
injure.v || Cause_harm
unkind.a || Social_interaction_evaluation
empty.n || Containers
primary.a || First_rank
flounce.v || Self_motion
snort.v || Ingest_substance
slap.v || Impact
disgruntlement.n || Emotion_directed
divorced.a || Personal_relationship
remorseful.a || Contrition
shift.n || Clothing
commence.v || Activity_start
top.a || Occupy_rank
splutter.v || Motion_noise
cloak.n || Clothing
massif.n || Natural_features
test.n || Examination
knife.v || Cause_harm
demolish.v || Beat_opponent
lethal.a || Killing
rave.n || Social_event
ancient.a || Age
autumn.n || Calendric_unit
glide.v || Motion
repeated.a || Frequency
lick.v || Manipulation
delinquent.n || People_by_morality
quantity.n || Quantity
stapled.a || Being_attached
pull.v || Ingest_substance
host.v || Provide_lodging
unclothed.a || Wearing
flustered.a || Emotion_directed
caravan.n || Buildings
succor.v || Assistance
few.a || Quantity
seem.v || Appearance
jot.v || Text_creation
peep.v || Cause_to_make_noise
want.v || Desiring
sneer.n || Facial_expression
shroud.v || Eclipse
dash.v || Self_motion
daybreak.n || Calendric_unit
admiring.a || Judgment
hush_up.v || Become_silent
set.v || Change_of_consistency
rule.v || Leadership
glister.v || Location_of_light
insole.n || Clothing_parts
hitch.v || Attaching
feeling.n || Sensation
poetry.n || Text
aver.v || Statement
poor.a || Wealthiness
feel.v || Appearance
home.n || Buildings
deliberation.n || Cogitation
make it.v || Arriving
emerge.v || Path_shape
skyrocket.v || Change_position_on_a_scale
pallium.n || Clothing
sore.a || Emotion_directed
address.v || Speak_on_topic
hospitalize.v || Institutionalization
import.v || Importing
choose.v || Choosing
chest.n || Observable_body_parts
unintelligible.a || Grasp
toot.v || Cause_to_make_noise
excursion.n || Travel
cope.n || Clothing
taste.v || Appearance
exasperation.n || Emotion_directed
massacre.v || Killing
paunchy.a || Body_description_holistic
thrust.v || Cause_motion
amount.n || Quantity
spew.v || Fluidic_motion
dress up.v || Dressing
long.a || Duration_attribute
lift.n || Connecting_architecture
elegy.n || Text
fragment.n || Part_piece
blend.v || Amalgamation
tear.v || Damaging
denunciation.n || Judgment_communication
forefather.n || Kinship
range.n || Diversity
blameworthy.a || Praiseworthiness
lead.v || Leadership
possible.a || Likelihood
echo.v || Sound_movement
desert.v || Quitting_a_place
coronet.n || Accoutrements
lust.n || Desiring
down.v || Ingestion
yield.v || Creating
previous.a || Relative_time
member.n || Membership
startling.a || Stimulus_focus
abuse.v || Abusing
tiredness.n || Biological_urge
congruous.a || Compatibility
buttered.a || Abounding_with
enlist.v || Becoming_a_member
soar.v || Change_position_on_a_scale
pardon.n || Pardon
ancestor.n || Kinship
squawk.n || Sounds
bungler.n || Bungling
awful.a || Expertise
crossbow.n || Weapon
exterior.n || Part_inner_outer
course.n || Roadways
leap.v || Traversing
face.n || Observable_body_parts
insert.v || Placing
campanile.n || Buildings
fling.v || Body_movement
number.v || Amounting_to
wedge.n || Shapes
blast.n || Sounds
comply.v || Compliance
shake.v || Experiencer_obj
namesake.n || Namesake
cuff.n || Clothing_parts
pendant.n || Accoutrements
pass away.v || Death
bin.n || Containers
yoke.v || Attaching
collaboration.n || Collaboration
rife.a || Abounding_with
team_up.v || Collaboration
apartment.n || Building_subparts
belch.v || Excreting
proclamation.n || Statement
lope.v || Self_motion
adhesion.n || Being_attached
apron.n || Clothing
chancellery.n || Building_subparts
freebase.n || Intoxicants
snifter.n || Containers
torment.v || Cause_to_experience
disprove.v || Evidence
lay.v || Placing
poison.v || Cause_harm
pagoda.n || Buildings
let.v || Make_possible_to_do
waterfall.n || Natural_features
crisscross.v || Traversing
degree.n || Quantity
hatted.a || Wearing
date.v || Personal_relationship
sprain.v || Experience_bodily_harm
connected.a || Cognitive_connection
sword.n || Weapon
thrive.v || Thriving
mask.v || Eclipse
weave.v || Path_shape
forthright.a || Candidness
disapprove.v || Judgment
jaundice.n || Medical_conditions
maddening.a || Stimulus_focus
price.n || Commerce_scenario
scientist.n || People_by_vocation
clash.v || Impact
immolation.n || Killing
punish.v || Rewards_and_punishments
rid.v || Emptying
hair.n || Observable_body_parts
flat-footed.a || Body_description_part
trudge.v || Self_motion
hospitable.a || Hospitality
reach.v || Path_shape
support.v || Supporting
charge.v || Commerce_collect
man.n || People
east.n || Part_orientational
read.v || Reading_aloud
incorporate.v || Inclusion
discomfit.v || Experiencer_obj
breastplate.n || Clothing_parts
scarf.n || Clothing
mystery.n || Text
lasting.a || Duration_attribute
associated.a || Membership
synagogue.n || Buildings
rasp.v || Make_noise
cannabis.n || Intoxicants
pen.v || Text_creation
journey.n || Travel
baron.n || Leadership
fire.v || Shoot_projectiles
interfere.v || Hindering
deep.a || Measurable_attributes
safari.n || Travel
windbreaker.n || Clothing
tiara.n || Accoutrements
mesa.n || Natural_features
autobahn.n || Roadways
tippet.n || Clothing
clutch.v || Manipulation
destroy.v || Experiencer_obj
develop.v || Cause_to_make_progress
compose.v || Text_creation
perception.n || Sensation
capture.v || Conquering
back.v || Self_motion
appraise.v || Assessing
fink.n || People_by_morality
hinge.v || Contingency
sitting room.n || Building_subparts
question.n || Questioning
secure.v || Attaching
delight.v || Experiencer_obj
launch.v || Getting_vehicle_underway
tantamount.a || Being_in_category
amass.v || Amassing
fluke.n || Observable_body_parts
one.num || Cardinal_numbers
nervous.a || Experiencer_focus
clatter.v || Impact
verify.v || Evidence
dad.n || Kinship
betrothed.n || Personal_relationship
contact.n || Contacting
bikini.n || Clothing
fret.v || Emotion_active
forbear.v || Forgoing
shrink.v || Expansion
forage.v || Seeking
implement.n || Gizmo
wail.v || Communication_noise
abaya.n || Clothing
kip.n || Sleep
escape.v || Departing
family.n || Kinship
purchase.v || Commerce_buy
scatter.v || Filling
bond.n || Connectors
pee.v || Excreting
plead.v || Request
cut.v || Removing
deal.n || Be_in_agreement_on_action
promise.v || Omen
fake.n || Forging
bestow.v || Placing
sweatshirt.n || Clothing
grate.v || Grinding
creak.v || Cause_to_make_noise
peal.v || Make_noise
confer.v || Discussion
charge.v || Notification_of_charges
apocalypse.n || Catastrophe
squish.v || Reshaping
lamb.n || Food
lie.v || Change_posture
get_back_((at)).v || Revenge
establish.v || Intentionally_create
exist.v || Existence
lock.v || Inhibit_movement
epigram.n || Text
drive.v || Operate_vehicle
fear.v || Experiencer_focus
obstruct.v || Eclipse
bout.n || Hostile_encounter
cake.n || Food
shush.v || Silencing
anus.n || Observable_body_parts
dry.v || Becoming_dry
flame.v || Location_of_light
consecration.n || Rite
drudgery.n || Emotions_of_mental_activity
glossy.a || Location_of_light
put.v || Encoding
forest.n || Biological_area
glacier.n || Natural_features
voyage.v || Travel
tavern.n || Buildings
tunic.n || Clothing
hire.v || Hiring
ear.n || Observable_body_parts
cavern.n || Natural_features
disapproving.a || Judgment
shape.n || Shapes
jungle.n || Biological_area
clash.v || Cause_impact
joke.v || Chatting
shoot.v || Hit_target
festoon.v || Adorning
clunk.v || Impact
northern.a || Part_orientational
denounce.v || Judgment_communication
liquidate.v || Killing
screech.n || Sounds
penalty.n || Rewards_and_punishments
issue.n || Point_of_dispute
launch.v || Launch_process
completeness.n || Completeness
be_supposed_(to).v || Required_event
haircut.n || Hair_configuration
agree.v || Make_agreement_on_action
inject.v || Filling
compare.v || Evaluative_comparison
foresee.v || Expectation
bland.a || Chemical-sense_description
dread.v || Experiencer_focus
rehearsal.n || Practice
farmhouse.n || Buildings
line.n || Shapes
box.n || Containers
southernmost.a || Part_orientational
expiation.n || Atonement
bangle.n || Accoutrements
coffer.n || Containers
felony.n || Offenses
quarrel.n || Quarreling
augur.v || Omen
payment.n || Commerce_pay
slumber.v || Sleep
copse.n || Biological_area
coagulation.n || Change_of_consistency
smash.v || Impact
confirm.v || Verification
nightie.n || Clothing
throng.v || Abounding_with
bow.n || Weapon
brand_name.n || Being_named
kitchenette.n || Building_subparts
gregarious.a || Sociability
service.n || Rite
avenge.v || Revenge
stare.v || Perception_active
mocking.a || Judgment_communication
gobble.v || Make_noise
color.n || Race_descriptor
smile.n || Facial_expression
characterize.v || Distinctiveness
unscrew.v || Closure
gang together.v || Come_together
heart-warming.a || Stimulus_focus
splash.v || Cause_fluidic_motion
hang.v || Placing
handbook.n || Text
testing.n || Operational_testing
unarmed.a || Bearing_arms
adherence.n || Compliance
stow.v || Placing
coif.n || Accoutrements
vivarium.n || Containers
race.n || Type
dust.v || Removing
achieve.v || Accomplishment
doubtful.a || Certainty
dissimilarity_((mass)).n || Similarity
gleeful.a || Emotion_directed
bickering.n || Quarreling
examine.v || Court_examination
suspicion.n || Awareness
babble.n || Sounds
swimsuit.n || Clothing
crush.v || Reshaping
bad.a || Desirability
time.n || Location_in_time
ballgown.n || Clothing
frugality.n || Frugality
dog-tired.a || Biological_urge
down the road.prep || Time_vector
covetous.a || Emotion_directed
disquiet.n || Emotion_directed
